name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bucharest,2023-08-31T06:00:00,19,19,18.8,98.58,0,0,,0,0,11.5,0.3,304,1008.7,59.2,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T07:00:00,19.2,19.2,19,98.79,0,0,,0,0,7.9,0.3,321,1008.9,96.1,10.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T08:00:00,19.7,19.7,19.1,95.92,0,0,,0,0,13.7,0.3,250,1009.4,49.8,10.1,6,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T09:00:00,21.1,21.1,19.5,90.39,0.249,100,rain,0,0.21,13,3.6,262,1009.7,40.4,10.1,6,0,0,,"Rain, Partially cloudy",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T10:00:00,23.9,23.9,19.6,77.01,0,0,,0,0,16.2,3.8,258,1010,58.9,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T11:00:00,26,26,19.3,66.33,0,0,,0,0,20.5,3.9,271,1010.4,30.1,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T12:00:00,28.2,29.3,18.7,56.51,0,0,,0,0,22,4.1,269,1010.4,11.7,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T13:00:00,30.1,30.4,16.8,44.88,0,0,,0,0,23.4,4,242,1010.3,38.3,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T14:00:00,30.1,29.8,15,39.9,0,0,,0,0,30.2,7.4,241,1010.3,60,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T15:00:00,30.6,30,14.3,37.14,0,0,,0,0,28.8,7.3,260,1010.1,79.6,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T16:00:00,30.9,30,13.5,34.61,0,0,,0,0,29.9,14.4,257.9,1010,55.2,,,,,,Partially cloudy,partly-cloudy-day,remote
bucharest,2023-08-31T17:00:00,32.3,31,11.8,28.68,0,0,,0,0,30.2,10.6,223,1009.7,52,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T18:00:00,31.3,30,11.1,28.97,0,0,,0,0,30.2,7.5,251,1009.9,31.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T19:00:00,29.9,28.7,10.8,30.76,0,0,,0,0,28.1,7.2,251,1009.9,15.5,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T20:00:00,28.8,27.9,10.8,32.73,0,0,,0,0,22,7.2,242,1010.1,38,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T21:00:00,26.6,26.6,12.1,40.53,0,0,,0,0,15.1,3.6,262,1010.9,27.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T22:00:00,26.5,26.5,12.4,41.51,0,0,,0,0,14.8,7,260,1011.9,2.7,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-08-31T23:00:00,25.4,25.4,13.6,48.05,0,0,,0,0,15.5,3.7,289,1012.5,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T00:00:00,23.8,23.8,14.3,55.24,0,0,,0,0,15.1,0.3,325,1013.2,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T01:00:00,21.8,21.8,14.2,61.93,0,0,,0,0,14.8,3.6,7,1013.6,10,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T02:00:00,20.4,20.4,14.4,68.42,0,0,,0,0,12.6,0.3,330,1013.9,55.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T03:00:00,19.1,19.1,14.5,74.85,0,0,,0,0,9,0,277,1014.2,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T04:00:00,18.4,18.4,14.8,79.68,0,0,,0,0,9.4,3.6,209,1014.4,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T05:00:00,18.1,18.1,14.5,79.63,0,0,,0,0,8.3,3.3,200,1014.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T06:00:00,17.4,17.4,14.3,82.14,0,0,,0,0,8.6,3.3,210,1015.1,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T07:00:00,17.3,17.3,14.3,82.7,0,0,,0,0,8.3,3.6,230,1015.5,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T08:00:00,17.5,17.5,14.2,81.05,0,0,,0,0,7.2,6.9,218,1015.9,0.9,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T09:00:00,20.4,20.4,14.8,70.41,0,0,,0,0,8.6,3.9,212,1016.2,2.6,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T10:00:00,24.6,24.6,14.6,53.73,0,0,,0,0,8.6,3.9,38,1016.4,2.6,10.2,7,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T11:00:00,27.5,27.6,14.5,45.03,0,0,,0,0,9.4,3.9,40,1016.8,39.5,10.2,6,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T12:00:00,27.8,27.9,14.9,45.4,0,0,,0,0,12.2,3.9,148,1017,30.6,10.2,6,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T13:00:00,29,28.6,14.2,40.31,0,0,,0,0,11.9,0.3,158,1017.2,41.6,10.2,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T14:00:00,28.9,28.4,13.4,38.51,0,0,,0,0,7.9,3.7,189,1017.1,50.2,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T15:00:00,30,29.4,13.6,36.72,0,0,,0,0,10.4,3.8,232,1016.9,49.6,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T16:00:00,29.6,28.9,13,36.19,0,0,,0,0,11.2,3.9,151,1016.6,49.6,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T17:00:00,29.2,28.6,13.1,37.21,0,0,,0,0,10.4,3.7,87,1016.4,50.2,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T18:00:00,30.8,29.7,12.3,32.33,0,0,,0,0,8.3,0.3,19,1016.3,41.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T19:00:00,29.1,28.5,13,37.18,0,0,,0,0,4.3,3.9,58,1016.2,50.4,10.2,,,,,Partially cloudy,partly-cloudy-day,"15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T20:00:00,27.6,27.4,13.4,41.48,0,0,,0,0,5.8,3.7,50,1016.4,58,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T21:00:00,25.7,25.7,14.1,48.73,0,0,,0,0,6.8,3.7,40,1017.1,49.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T22:00:00,24.2,24.2,14.1,53.25,0,0,,0,0,7.9,3.7,48,1017.7,28.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-01T23:00:00,23.9,23.9,12.8,49.89,0,0,,0,0,11.5,3.7,31,1018.2,0.8,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T00:00:00,22.5,22.5,12.8,54.16,0,0,,0,0,12.6,3.5,30,1018.9,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T01:00:00,21.8,21.8,12.4,55.03,0,0,,0,0,10.8,3.6,18,1019.2,0.2,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T02:00:00,20.5,20.5,13.1,62.66,0,0,,0,0,9.7,3.6,19,1019.3,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T03:00:00,19.3,19.3,13.3,68.11,0,0,,0,0,7.9,3.6,36,1019.6,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T04:00:00,18.9,18.9,12.6,66.69,0,0,,0,0,8.6,3.6,36,1019.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T05:00:00,19.3,19.3,12.6,65.35,0,0,,0,0,11.2,3.6,48,1019.8,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T06:00:00,18.9,18.9,12.5,66.34,0,0,,0,0,13.7,3.6,50,1019.9,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T07:00:00,18.8,18.8,12.1,64.81,0,0,,0,0,16.2,3.7,30,1020.1,1,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T08:00:00,19.2,19.2,12.6,65.72,0,0,,0,0,19.1,3.6,39,1020.5,27.9,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T09:00:00,21.5,21.5,12.8,57.81,0,0,,0,0,19.4,3.9,59,1020.6,39.9,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T10:00:00,23.6,23.6,12.8,50.71,0,0,,0,0,21.2,4,52,1020.9,30.8,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T11:00:00,27.3,27.2,13.3,42.14,0,0,,0,0,25.2,4,43,1020.8,40,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T12:00:00,28.9,28.3,12.6,36.52,0,0,,0,0,25.6,4,61,1020.9,30.2,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T13:00:00,30,29,12.1,33.15,0,0,,0,0,25.2,3.9,62,1020.8,11.7,10.2,3,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T14:00:00,30.1,29.1,12.2,33.29,0,0,,0,0,21.6,3.9,147,1020.6,78.4,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T15:00:00,30.3,29.3,12.3,33.07,0,0,,0,0,14.8,3.9,78,1020.2,50.8,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T16:00:00,30,29.1,12.6,34.32,0,0,,0,0,18,3.9,197,1019.8,79.9,10.2,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T17:00:00,30,29.1,12.8,34.9,0,0,,0,0,18.7,3.7,40,1019.5,89.1,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T18:00:00,30.3,29.4,12.9,34.61,0,0,,0,0,16.2,3.6,50,1019.1,88,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T19:00:00,28.7,28.2,13.1,38.17,0,0,,0,0,15.8,3.6,34,1019.2,87.4,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T20:00:00,26.6,26.6,13.1,43.4,0,0,,0,0,16.9,3.6,43,1019.5,39.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T21:00:00,23.4,23.4,12.6,50.76,0,0,,0,0,10.1,0,57,1019.8,30.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T22:00:00,22.4,22.4,12.9,54.82,0,0,,0,0,9.4,0.2,14,1020,29.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-02T23:00:00,21.9,21.9,13.4,58.49,0,0,,0,0,6.5,0.2,3,1020,27.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T00:00:00,21.3,21.3,13.2,59.85,0,0,,0,0,4.3,0.3,2,1020.2,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T01:00:00,20.5,20.5,13.1,62.35,0,0,,0,0,3.2,0.2,349,1020.6,0.8,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T02:00:00,19.6,19.6,12.9,65.32,0,0,,0,0,6.5,0.3,338,1020.6,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T03:00:00,18.9,18.9,13.2,69.3,0,0,,0,0,4.3,0.3,316,1020.6,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T04:00:00,19.2,19.2,14.1,72.51,0,0,,0,0,5,0.3,316,1020.5,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T05:00:00,18.3,18.3,14,75.89,0,0,,0,0,5,0.3,315,1020.3,0.6,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T06:00:00,17.4,17.4,13.8,79.38,0,0,,0,0,4.7,0.1,314,1020.1,0,10.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T07:00:00,17.1,17.1,13.6,79.9,0,0,,0,0,6.1,0.1,79,1020.1,0,10.2,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T08:00:00,17.9,17.9,13.8,77.1,0,0,,0,0,6.5,0.1,354,1020.2,1,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T09:00:00,21.1,21.1,13.1,60.25,0,0,,0,0,8.6,0.3,24,1019.9,0,10.2,9,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T10:00:00,24.3,24.3,13,49.35,0,0,,0,0,11.5,3.7,28,1020,0,10.2,8,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T11:00:00,27.1,27.1,13.4,42.91,0,0,,0,0,11.5,3.6,88,1020,0,10.2,6,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T12:00:00,29,28.2,12.2,35.58,0,0,,0,0,11.2,3.6,52,1019.7,0,10.2,5,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T13:00:00,30.8,29.6,11.5,30.59,0,0,,0,0,12.6,0.1,9,1018.9,1,10.2,4,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T14:00:00,32.5,30.8,9.8,24.76,0,0,,0,0,15.1,3.4,30,1018.2,28.2,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T15:00:00,33.1,31.3,9.4,23.23,0,0,,0,0,14.8,3.8,37,1017.5,40.2,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T16:00:00,33.3,31.4,9.1,22.71,0,0,,0,0,18,0.6,296,1016.4,40.3,10.2,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T17:00:00,33.6,31.9,10.2,24.02,0,0,,0,0,17.6,3.8,35,1015.7,49.6,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T18:00:00,32.8,31,9.3,23.48,0,0,,0,0,18.4,3.6,230,1015.2,59.5,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T19:00:00,29.9,28.5,9.2,27.58,0,0,,0,0,16.6,3.9,231,1014.8,78.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T20:00:00,28.4,27.7,11.5,35.01,0,0,,0,0,13,4.2,276,1015,99.2,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T21:00:00,22,22,16.3,70.14,0,0,,0,0,14.8,10.6,28,1016,99.3,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T22:00:00,20.5,20.5,16.3,76.92,0,0,,0,0,16.6,7.2,10,1016.2,98.7,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-03T23:00:00,20.5,20.5,16,75.33,0,0,,0,0,15.5,6.8,237,1016.9,98.7,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T00:00:00,18.2,18.2,17.7,97.12,0,0,,0,0,22.7,3.6,153,1016.8,98.8,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T01:00:00,17.7,17.7,17.2,97.07,0,0,,0,0,28.8,0.3,55,1016.7,98.8,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T02:00:00,17.6,17.6,17.4,98.41,0,0,,0,0,32,3.6,40,1016.4,97.6,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T03:00:00,17.2,17.2,16.9,98.44,5.521,100,rain,0,0,20.9,3.9,59,1016.1,97.5,10.2,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T04:00:00,17.2,17.2,16.9,98.11,0,0,,0,0,22.7,3.9,31,1016.3,96.9,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T05:00:00,17.2,17.2,16.6,95.94,0,0,,0,0,19.4,0.3,135,1016.8,97.6,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T06:00:00,17.2,17.2,16.3,94.24,0,0,,0,0,22,3.6,126,1016.6,97.5,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T07:00:00,16.7,16.7,15.6,93.04,0,0,,0,0,19.1,3.6,72,1016.2,98.8,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T08:00:00,17.1,17.1,15.6,90.73,0,0,,0,0,22.3,3.9,61,1016.1,99.4,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T09:00:00,17.7,17.7,14.8,83.34,0.072,100,rain,0,0,21.2,3.9,49,1016.3,90.2,10.2,2,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T10:00:00,18.9,18.9,14.8,77.25,0,0,,0,0,24.5,3.9,40,1016.6,99.2,10.2,6,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T11:00:00,20.4,20.4,15.1,71.73,0,0,,0,0,24.5,3.9,50,1017,90,10.2,7,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T12:00:00,21.7,21.7,15.2,66.95,0,0,,0,0,27,7.3,57,1017.1,90,10.2,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T13:00:00,25,25,15.5,55.73,0,0,,0,0,34.6,7.5,38,1016.9,90,10.2,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T14:00:00,25.6,25.6,14.4,50.03,0,0,,0,0,35.3,7.6,41,1016.6,80.2,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T15:00:00,25.5,25.5,14.1,49.24,0.001,100,rain,0,0,36,7.6,51,1016.7,80.8,10.2,0,0,0,,"Rain, Partially cloudy",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T16:00:00,25.1,25.1,14.6,52.15,0,0,,0,0,36.4,7.8,60,1016.6,60.4,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T17:00:00,24.4,24.4,14.3,53.36,0,0,,0,0,38.2,11.2,51,1016.5,90,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T18:00:00,22.6,22.6,14.1,58.56,0,0,,0,0,38.9,10.9,50,1016.7,99.2,10.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T19:00:00,22.3,22.3,14.1,59.55,0,0,,0,0,36.4,7.6,39,1016.7,60.4,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T20:00:00,21.5,21.5,13.6,60.59,0,0,,0,0,35.3,7.3,31,1017.4,88.1,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-09-04T21:00:00,20.4,20.4,13.8,65.95,0,0,,0,0,26.6,4.2,40,1018.1,40.4,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
